Proto,Dur,SrcBytes,DstBytes,sTtl,dTtl,SrcLoad,DstLoad,SrcPkts,DstPkts,sMeanPktSz,dMeanPktSz,SIntPkt,DIntPkt,TcpRtt,SynAck,AckDat,DeviceName,label_mac,label,generated_label
37,0.439922,254,408,64.0,52.0,2309.500244,3709.748535,2,2,127.0,204.0,439.922,273.778,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.620933,1212,4905,64.0,33.0,14648.923828,58685.882812,16,14,75.75,350.357147,41.395535,31.96,0.204948,0.204542,0.000406,insteon camera,00:62:6e:51:27:2e,5,-1
37,0.443842,270,398,64.0,49.0,2433.29834,3586.862061,2,2,135.0,199.0,443.842,275.38,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,4.322227,780,330,64.0,224.0,1154.960205,488.636993,5,5,156.0,66.0,1028.541375,1028.545813,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,0.204866,636,585,64.0,56.0,20696.455078,17142.912109,6,4,106.0,146.25,40.973199,67.125336,0.002408,0.001407,0.001001,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.436815,254,408,64.0,49.0,2325.92749,3736.135498,2,2,127.0,204.0,436.815,274.843,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,6
37,0.154033,132,132,64.0,43.0,3427.83667,3427.83667,2,2,66.0,66.0,18.338,159.292,0.153699,0.135867,0.017832,samsung smartcam,00:16:6c:ab:6b:88,6,-1
38,0.00031,83,184,64.0,64.0,0.0,0.0,1,1,83.0,184.0,5006.177,5006.14,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,4.339127,690,404,64.0,228.0,1017.716248,597.355164,5,5,138.0,80.800003,1031.920188,1031.916375,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,4.130885,780,330,64.0,224.0,511.270569,1208.457764,5,5,156.0,66.0,1030.746375,1030.764,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,0.143851,132,132,64.0,45.0,3670.4646,3670.4646,2,2,66.0,66.0,2.477,154.548,0.142786,0.141629,0.001157,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.16512,254,270,64.0,52.0,6153.100586,6540.697266,2,2,127.0,135.0,165.12,4.116,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,1.051872,243,231,100.0,32.0,1232.089111,1171.245117,3,3,81.0,77.0,525.936,423.1995,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
37,0.582991,442,486,64.0,51.0,4048.089844,4446.037598,3,3,147.333328,162.0,218.125,210.242,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,4.216369,780,330,64.0,227.0,500.904907,1183.957031,5,5,156.0,66.0,960.257187,960.260625,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,1
37,0.621111,382,246,100.0,32.0,3696.601807,1584.257935,4,2,95.5,123.0,1550.4155,3100.819,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
38,2.532236,270,270,64.0,48.0,568.667358,568.667358,3,3,90.0,90.0,1181.575,1181.1695,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,-1
37,4.273177,908,330,64.0,224.0,1361.048218,494.245819,5,5,181.600006,66.0,1018.815187,1018.997813,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,4.336446,1002,548,64.0,224.0,1584.707886,867.069519,7,7,143.142853,78.285713,1379.516125,1379.515875,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,0.218455,183,123,100.0,35.0,3369.11499,0.0,2,1,91.5,123.0,4955.456,9910.939,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
37,0.434654,254,408,64.0,49.0,2337.491455,3754.710693,2,2,127.0,204.0,434.654,271.796,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.207687,183,177,100.0,30.0,3543.794189,3428.235596,2,2,91.5,88.5,4079.243,3976.698,0.204886,0.20479,9.6e-05,smart things,d0:52:a8:00:67:5e,3,-1
37,0.261129,149,149,64.0,212.0,2297.715088,2297.715088,2,2,74.5,74.5,261.129,0.139,0.22172,0.217038,0.004682,amazon echo,44:65:0d:56:cc:d3,2,-1
37,0.243436,714,659,64.0,56.0,20112.0625,17351.583984,7,5,102.0,131.800003,40.572668,60.074,0.002964,0.001444,0.00152,samsung smartcam,00:16:6c:ab:6b:88,6,6
38,2.617549,270,270,64.0,48.0,550.132996,550.132996,3,3,90.0,90.0,1209.7055,1209.4215,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,-1
37,0.214431,149,149,64.0,212.0,2798.102783,2798.102783,2,2,74.5,74.5,214.431,0.166,0.215193,0.204626,0.010567,amazon echo,44:65:0d:56:cc:d3,2,-1
38,2.556301,270,270,64.0,51.0,563.313904,563.313904,3,3,90.0,90.0,1190.79,1190.688,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,5
37,4.216299,624,264,64.0,228.0,887.982544,375.684937,4,4,156.0,66.0,1255.3835,1255.36725,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,0.219855,183,177,100.0,34.0,3347.661133,3238.498047,2,2,91.5,88.5,4035.733,3928.033,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,3
37,4.034149,1778,734,64.0,223.0,1310.809204,3174.89502,10,10,177.800003,73.400002,505.969688,506.141906,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,4.229233,624,264,64.0,227.0,885.266968,374.536011,4,4,156.0,66.0,1262.04575,1262.0375,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,0.137891,132,132,64.0,43.0,3829.111572,3829.111572,2,2,66.0,66.0,2.024,157.697,0.140159,0.136129,0.00403,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.210921,636,585,64.0,56.0,20102.3125,16650.783203,6,4,106.0,146.25,42.184199,69.221,0.002411,0.00139,0.001021,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.294409,636,585,64.0,56.0,14401.733398,11928.982422,6,4,106.0,146.25,58.881801,92.389,0.017572,0.016158,0.001414,samsung smartcam,00:16:6c:ab:6b:88,6,6
37,0.198664,254,270,64.0,49.0,5114.162598,5436.314941,2,2,127.0,135.0,198.664,38.708,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.44018,254,408,64.0,51.0,2308.146729,3707.574219,2,2,127.0,204.0,440.18,275.051,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.208528,183,177,100.0,37.0,3529.502197,3414.409668,2,2,91.5,88.5,3348.574,3245.2645,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
37,0.217097,183,177,100.0,32.0,3390.189697,3279.639893,2,2,91.5,88.5,4061.217,3953.094,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
37,0.051524,132,132,48.0,64.0,10247.652344,10247.652344,2,2,66.0,66.0,51.263,5111.9935,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,2.776787,132,132,64.0,47.0,190.147812,190.147812,2,2,66.0,66.0,5150.447,5150.504,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,0.437463,270,398,64.0,51.0,2468.780273,3639.165039,2,2,135.0,199.0,437.463,274.109,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.19848,254,270,64.0,49.0,5118.903809,5441.354492,2,2,127.0,135.0,198.48,2.167,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,6
37,3.477118,132,132,64.0,47.0,151.849899,151.849899,2,2,66.0,66.0,5150.437,5150.4115,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,4.162362,846,470,64.0,226.0,753.418335,1354.999878,6,6,141.0,78.333336,849.289188,849.277187,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,1
37,0.137518,132,132,64.0,43.0,3839.497314,3839.497314,2,2,66.0,66.0,0.581,148.187,0.13825,0.137231,0.001019,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.440779,270,398,64.0,52.0,2450.20752,3611.787354,2,2,135.0,199.0,440.779,275.572,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,6
37,0.269698,132,132,47.0,64.0,1957.745361,1957.745361,2,2,66.0,66.0,269.069,5152.2165,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,4
37,4.348338,780,330,64.0,224.0,1148.02478,485.702789,5,5,156.0,66.0,1032.274813,1032.274813,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,0.441103,254,408,64.0,49.0,2303.316895,3699.816162,2,2,127.0,204.0,441.103,274.36,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.438569,254,408,64.0,52.0,2316.625244,3721.193115,2,2,127.0,204.0,438.569,275.376,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.243273,183,177,100.0,35.0,3025.407715,2926.75293,2,2,91.5,88.5,4073.2845,3964.7115,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,3
37,0.306659,272,140,64.0,55.0,5321.87207,1826.132568,4,2,68.0,70.0,102.219664,155.084,0.155159,0.14363,0.011529,amazon echo,44:65:0d:56:cc:d3,2,-1
37,0.141158,132,132,64.0,43.0,3740.489502,3740.489502,2,2,66.0,66.0,4.979,148.716,0.137811,0.136435,0.001376,samsung smartcam,00:16:6c:ab:6b:88,6,6
37,0.439322,270,398,64.0,49.0,2458.333496,3623.765869,2,2,135.0,199.0,439.322,275.448,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.157699,132,132,64.0,43.0,3348.150391,3348.150391,2,2,66.0,66.0,20.741,167.637,0.138217,0.137198,0.001019,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.434802,636,585,64.0,56.0,9751.56543,8077.239746,6,4,106.0,146.25,86.960398,139.535,0.018682,0.015096,0.003586,samsung smartcam,00:16:6c:ab:6b:88,6,6
38,2.554125,270,270,64.0,51.0,563.793823,563.793823,3,3,90.0,90.0,1189.797,1189.563,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,-1
37,0.249564,149,149,64.0,210.0,2404.192871,2404.192871,2,2,74.5,74.5,249.564,0.12,0.212397,0.205509,0.006888,amazon echo,44:65:0d:56:cc:d3,2,-1
37,4.263712,132,132,64.0,48.0,123.835762,123.835762,2,2,66.0,66.0,5105.427,5105.442,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,0.135949,66,132,64.0,43.0,0.0,3883.809326,1,2,66.0,66.0,0.0,139.978,0.137497,0.136144,0.001353,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.322361,636,585,64.0,56.0,13152.956055,10894.618164,6,4,106.0,146.25,64.472199,106.246,0.004211,0.001426,0.002785,samsung smartcam,00:16:6c:ab:6b:88,6,6
38,0.000308,83,184,64.0,64.0,0.0,0.0,1,1,83.0,184.0,5005.277,4996.191,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.432339,270,398,64.0,52.0,2498.039551,3682.29541,2,2,135.0,199.0,432.339,268.984,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.440548,254,408,64.0,49.0,2306.218506,3704.477051,2,2,127.0,204.0,440.548,276.813,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.0,60,177,100.0,32.0,0.0,0.0,1,2,60.0,88.5,0.0,1.144,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
37,0.251079,149,149,64.0,213.0,2389.686279,2389.686279,2,2,74.5,74.5,251.079,0.142,0.210639,0.206373,0.004266,amazon echo,44:65:0d:56:cc:d3,2,-1
38,2.616253,270,270,64.0,48.0,550.405518,550.405518,3,3,90.0,90.0,1209.9605,1209.7355,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,-1
37,4.233053,780,330,64.0,228.0,1179.290649,498.930664,5,5,156.0,66.0,1012.582625,1012.572,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,0.1623,132,198,64.0,43.0,3253.234619,6506.469238,2,3,66.0,66.0,25.446,287.818,0.138259,0.137016,0.001243,samsung smartcam,00:16:6c:ab:6b:88,6,6
37,4.362075,846,470,64.0,224.0,1292.962646,718.92395,6,6,141.0,78.333336,1037.5835,1037.584188,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,1
37,0.55337,132,198,64.0,43.0,954.153625,1908.307251,2,3,66.0,66.0,2.306,276.685,0.137891,0.136796,0.001095,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.446783,254,408,64.0,49.0,2274.034668,3652.780029,2,2,127.0,204.0,446.783,276.888,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.698916,244,298,64.0,210.0,1865.746338,2563.970459,3,4,81.333336,74.5,349.458,150.499,0.210611,0.204598,0.006013,amazon echo,44:65:0d:56:cc:d3,2,-1
38,2.627268,270,270,64.0,47.0,548.097839,548.097839,3,3,90.0,90.0,1211.291,1211.2665,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,-1
37,0.257379,149,149,64.0,211.0,2331.192627,2331.192627,2,2,74.5,74.5,257.379,0.215,0.221586,0.217084,0.004502,amazon echo,44:65:0d:56:cc:d3,2,-1
37,0.16682,254,270,64.0,49.0,6090.396484,6474.043945,2,2,127.0,135.0,166.82,5.253,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.0,60,123,100.0,32.0,0.0,0.0,1,1,60.0,123.0,215.973,2003.647,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
37,2.470727,243,231,100.0,34.0,524.541992,498.638672,3,3,81.0,77.0,1235.3635,1133.0145,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,3
37,4.62063,132,132,47.0,64.0,114.270134,114.270134,2,2,66.0,66.0,5150.816,5150.4465,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,0.544546,474,476,64.0,49.0,4642.399414,4671.781738,3,3,158.0,158.666672,218.557,191.3675,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.437583,254,408,64.0,52.0,2321.845215,3729.578125,2,2,127.0,204.0,437.583,273.44,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.242403,183,123,100.0,35.0,3036.266113,0.0,2,1,91.5,123.0,2899.8855,5799.796,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
37,3.185536,366,300,100.0,32.0,690.621643,502.270264,4,3,91.5,100.0,2786.778,3647.23025,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
37,4.120665,132,132,64.0,44.0,128.134659,128.134659,2,2,66.0,66.0,5144.2795,5144.155,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
25,0.075342,980,980,64.0,64.0,93652.945312,93652.945312,10,10,98.0,98.0,8.359777,8.354333,0.0,0.0,0.0,amazon echo,44:65:0d:56:cc:d3,2,-1
37,0.432547,254,408,64.0,49.0,2348.877686,3773.000244,2,2,127.0,204.0,432.547,270.442,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.575956,442,486,64.0,49.0,4097.535156,4500.34375,3,3,147.333328,162.0,254.287,207.6935,0.160299,0.159221,0.001078,samsung smartcam,00:16:6c:ab:6b:88,6,6
37,2.357986,132,132,47.0,64.0,223.919907,223.919907,2,2,66.0,66.0,5150.439,5150.4075,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,0.434687,270,398,64.0,49.0,2484.546387,3662.405518,2,2,135.0,199.0,434.687,271.533,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.210904,636,585,64.0,56.0,20103.933594,16652.125,6,4,106.0,146.25,42.180801,69.440664,0.002323,0.001383,0.00094,samsung smartcam,00:16:6c:ab:6b:88,6,6
37,0.306494,272,140,64.0,55.0,5324.737305,1827.115723,4,2,68.0,70.0,102.164664,160.835,0.160919,0.143653,0.017266,amazon echo,44:65:0d:56:cc:d3,2,-1
37,4.15393,243,231,100.0,35.0,311.993683,296.586578,3,3,81.0,77.0,2076.965,1968.551,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
37,0.41857,636,585,64.0,56.0,10129.727539,8390.47168,6,4,106.0,146.25,83.714,135.919328,0.002836,0.001421,0.001415,samsung smartcam,00:16:6c:ab:6b:88,6,-1
38,2.643731,270,270,64.0,47.0,544.684753,544.684753,3,3,90.0,90.0,1219.6475,1219.671,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,-1
37,0.001527,183,177,100.0,33.0,466273.75,481990.84375,2,2,91.5,88.5,4058.6155,3949.9945,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
37,0.439331,254,408,64.0,52.0,2312.607178,3714.739014,2,2,127.0,204.0,439.331,275.365,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.394571,714,659,64.0,56.0,12408.413086,10705.297852,7,5,102.0,131.800003,65.761836,97.98175,0.005164,0.001425,0.003739,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.434832,270,398,64.0,49.0,2483.717773,3661.184082,2,2,135.0,199.0,434.832,271.245,0.167617,0.160311,0.007306,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.18001,132,132,64.0,45.0,2933.170166,2933.170166,2,2,66.0,66.0,34.655,180.01,0.143088,0.141958,0.00113,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.15797,132,132,64.0,45.0,3342.406982,3342.406982,2,2,66.0,66.0,17.153,164.871,0.142157,0.141048,0.001109,samsung smartcam,00:16:6c:ab:6b:88,6,6
37,0.254959,149,149,64.0,213.0,2353.31958,2353.31958,2,2,74.5,74.5,254.959,0.119,0.210457,0.206605,0.003852,amazon echo,44:65:0d:56:cc:d3,2,-1
37,0.437941,254,408,64.0,51.0,2319.947021,3726.529297,2,2,127.0,204.0,437.941,274.561,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.437415,270,398,64.0,52.0,2469.051025,3639.564209,2,2,135.0,199.0,437.415,275.084,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.429647,254,408,64.0,49.0,2364.731934,3798.467041,2,2,127.0,204.0,429.647,268.919,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.304161,183,177,100.0,32.0,2419.770996,2340.865479,2,2,91.5,88.5,5059.442,4956.7005,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
37,4.879328,780,330,64.0,227.0,1023.091736,432.846497,5,5,156.0,66.0,1019.182812,1042.125812,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,1.500827,132,132,64.0,48.0,351.806061,351.806061,2,2,66.0,66.0,5105.434,5105.4345,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,0.274895,636,585,64.0,56.0,15424.070312,12775.786133,6,4,106.0,146.25,54.979,85.922,0.016031,0.014954,0.001077,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.000264,66,66,44.0,64.0,0.0,0.0,1,1,66.0,66.0,4765.907,5041.426,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,0.443216,254,408,64.0,52.0,2292.335938,3682.17749,2,2,127.0,204.0,443.216,275.036,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.437137,254,408,64.0,51.0,2324.214111,3733.383301,2,2,127.0,204.0,437.137,271.346,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,6
37,4.338048,780,330,64.0,224.0,1150.748047,486.854919,5,5,156.0,66.0,1240.71175,1240.71025,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,0.208484,183,123,100.0,34.0,3530.24707,0.0,2,1,91.5,123.0,3365.5665,6731.137,0.204533,0.204412,0.000121,smart things,d0:52:a8:00:67:5e,3,3
38,2.581438,270,180,64.0,47.0,557.828613,278.914307,3,2,90.0,90.0,1290.719,1289.865,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,-1
37,0.443181,254,408,64.0,52.0,2292.51709,3682.468262,2,2,127.0,204.0,443.181,274.965,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,4.241654,780,330,64.0,228.0,1176.899414,497.918976,5,5,156.0,66.0,1016.048375,1016.055813,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,0.135797,66,132,64.0,43.0,0.0,3888.156738,1,2,66.0,66.0,0.0,156.062,0.137081,0.135924,0.001157,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.375241,636,585,64.0,56.0,11299.404297,9359.318359,6,4,106.0,146.25,75.048203,122.497336,0.002278,0.001408,0.00087,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,4.23271,624,264,64.0,227.0,884.539734,374.228333,4,4,156.0,66.0,1262.604,1262.602,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,1
37,0.437407,254,408,64.0,52.0,2322.779541,3731.078857,2,2,127.0,204.0,437.407,271.376,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.14749,132,132,64.0,45.0,3579.903809,3579.903809,2,2,66.0,66.0,6.022,153.054,0.142825,0.1417,0.001125,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,1.164315,132,132,48.0,64.0,453.485535,453.485535,2,2,66.0,66.0,5111.9865,5111.9995,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,4
37,3.38518,132,132,64.0,44.0,155.973984,155.973984,2,2,66.0,66.0,5143.8775,5143.8705,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,0.433159,270,398,64.0,49.0,2493.310791,3675.324707,2,2,135.0,199.0,433.159,268.155,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,1.030859,132,132,64.0,47.0,512.194214,512.194214,2,2,66.0,66.0,5150.4475,5150.4385,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,4
37,1.575452,132,132,47.0,64.0,335.141907,335.141907,2,2,66.0,66.0,5150.4685,5150.458,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,0.437626,254,408,64.0,51.0,2321.617188,3729.21167,2,2,127.0,204.0,437.626,273.226,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,6
37,0.255661,149,149,64.0,214.0,2346.857666,2346.857666,2,2,74.5,74.5,0.113,263.704,0.222228,0.216915,0.005313,amazon echo,44:65:0d:56:cc:d3,2,-1
37,0.243803,149,149,64.0,213.0,2461.003418,2461.003418,2,2,74.5,74.5,0.112,248.951,0.210552,0.206492,0.00406,amazon echo,44:65:0d:56:cc:d3,2,2
37,0.228288,183,177,100.0,31.0,3223.997803,3118.867432,2,2,91.5,88.5,2618.6415,2505.205,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
37,0.45319,382,300,100.0,32.0,5066.307617,3530.528076,4,3,95.5,100.0,2116.03225,2753.07,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
37,0.150069,132,132,64.0,43.0,3518.381592,3518.381592,2,2,66.0,66.0,13.567,151.209,0.137754,0.136645,0.001109,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.0,66,66,48.0,64.0,0.0,0.0,1,1,66.0,66.0,5275.548,5059.421,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,4.24874,780,330,64.0,227.0,1174.936523,497.088531,5,5,156.0,66.0,1012.264188,1012.257,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,1
38,0.048652,301,684,64.0,64.0,0.0,56236.125,1,2,301.0,342.0,0.0,3.539,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,-1
37,0.434448,254,408,64.0,49.0,2338.599854,3756.490967,2,2,127.0,204.0,434.448,273.394,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,2.92345,132,132,64.0,44.0,180.608521,180.608521,2,2,66.0,66.0,5135.4495,5135.4245,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,2.552376,132,132,64.0,48.0,206.866074,206.866074,2,2,66.0,66.0,5105.4385,5105.4595,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,0.433203,254,408,64.0,49.0,2345.320801,3767.286865,2,2,127.0,204.0,433.203,271.385,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,6
37,0.444243,270,398,64.0,49.0,2431.101807,3583.624268,2,2,135.0,199.0,444.243,275.886,0.167617,0.160311,0.007306,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.21667,183,177,100.0,32.0,3396.870605,3286.103271,2,2,91.5,88.5,4051.0235,3943.378,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
37,0.136781,66,132,64.0,43.0,0.0,3860.185059,1,2,66.0,66.0,0.0,140.213,0.138044,0.136972,0.001072,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.208741,183,177,100.0,32.0,3525.900635,3410.925537,2,2,91.5,88.5,4083.726,3980.9065,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,3
37,0.210316,149,149,64.0,211.0,2852.849854,2852.849854,2,2,74.5,74.5,210.316,0.153,0.212557,0.206777,0.00578,amazon echo,44:65:0d:56:cc:d3,2,2
37,0.433022,254,408,64.0,49.0,2346.30127,3768.861572,2,2,127.0,204.0,433.022,270.303,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.988609,132,132,64.0,44.0,534.08374,534.08374,2,2,66.0,66.0,5143.8055,5143.803,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,0.214846,636,585,64.0,56.0,19735.066406,16346.592773,6,4,106.0,146.25,42.969199,70.432664,0.00245,0.001439,0.001011,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.2581,149,149,64.0,210.0,2324.68042,2324.68042,2,2,74.5,74.5,258.1,0.121,0.221918,0.218692,0.003226,amazon echo,44:65:0d:56:cc:d3,2,2
37,0.206732,636,585,64.0,56.0,20509.644531,16988.177734,6,4,106.0,146.25,41.346398,67.663,0.002496,0.001466,0.00103,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.20161,254,270,64.0,51.0,5039.432617,5356.876953,2,2,127.0,135.0,201.61,2.632,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,6
37,0.163441,270,265,64.0,49.0,6607.88916,6509.994141,2,2,135.0,132.5,163.441,1.58,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
