dur,proto,sbytes,dbytes,sttl,dttl,sload,dload,spkts,dpkts,smean,dmean,sinpkt,dinpkt,tcprtt,synack,ackdat,ct_src_ltm,ct_dst_ltm,ct_dst_src_ltm,label
6e-06,119,264,0,60,0,176000000.0,0.0,2,0,132,0,0.006,0.0,0.0,0.0,0.0,12,12,26,0
1.006111,114,1580,10168,31,29,11521.59082,76365.32813,12,18,132,565,91.425364,59.150409,0.000707,0.00055,0.000157,8,4,3,0
0.27551,114,8928,320,31,29,240746.2344,7752.894043,14,6,638,53,21.193078,54.973398,0.000594,0.000474,0.00012,2,5,2,0
9e-06,119,168,0,254,0,74666664.0,0.0,2,0,84,0,0.009,0.0,0.0,0.0,0.0,1,1,1,1
0.816525,113,564,354,254,252,4977.189941,3037.261719,10,8,56,44,90.725,103.21643,0.1158,0.060923,0.054877,1,1,1,1
0.001136,119,146,178,31,29,514084.5,626760.5625,2,2,73,89,0.005,0.007,0.0,0.0,0.0,2,2,1,0
0.048872,114,8928,424,31,29,1357177.875,60730.07031,14,8,638,53,3.759385,6.883857,0.000713,0.000542,0.000171,6,4,2,0
6e-06,119,168,0,254,0,112000000.0,0.0,2,0,84,0,0.006,0.0,0.0,0.0,0.0,1,1,1,1
0.001079,119,146,178,31,29,541241.9375,659870.25,2,2,73,89,0.009,0.006,0.0,0.0,0.0,4,2,2,0
0.567657,113,614,594,254,252,7793.438965,7328.369141,10,8,61,74,60.764667,74.050141,0.122298,0.049288,0.07301,1,1,1,1
3.718714,113,2934,3742,31,29,6191.387695,7901.65625,52,54,56,69,72.909767,70.154266,0.000679,0.000534,0.000145,7,4,5,0
0.036705,114,2766,27384,31,29,589347.5,5838769.0,44,46,63,595,0.845372,0.805,0.000602,0.000474,0.000128,3,3,1,0
0.001648,119,130,162,31,29,315534.0,393203.875,2,2,65,81,0.008,0.005,0.0,0.0,0.0,5,4,1,0
0.022175,114,2974,31920,31,29,1050913.25,11285502.0,48,50,62,638,0.464872,0.439041,0.000813,0.000652,0.000161,2,2,2,0
0.001033,119,146,178,31,29,565343.6875,689254.625,2,2,73,89,0.01,0.006,0.0,0.0,0.0,3,2,3,0
0.023869,114,3598,49642,31,29,1186141.0,16370019.0,60,62,60,801,0.399475,0.381475,0.00075,0.000595,0.000155,2,4,1,0
6.201586,114,12338,721406,31,29,30996.80664,1816659.125,228,492,54,1466,13.96648,6.455615,0.000621,0.000489,0.000132,12,6,3,0
0.023,113,2854,30654,31,29,971130.4375,10440348.0,46,48,62,639,0.503378,0.476149,0.000737,0.000612,0.000125,2,1,1,0
0.001007,120,146,178,31,29,579940.4375,707050.6875,2,2,73,89,0.009,0.009,0.0,0.0,0.0,2,4,2,0
1.010015,113,1684,10168,31,29,12387.93457,76070.15625,14,18,120,565,77.667462,59.38347,0.000609,0.000493,0.000116,2,2,1,0
0.034505,113,7816,16032,31,29,1797304.875,3687581.75,122,126,64,127,0.284575,0.27188,0.000648,0.000514,0.000134,2,2,1,0
0.410783,113,824,268,254,252,14450.45215,4362.400879,10,6,82,45,43.116444,68.252602,0.114387,0.069518,0.044869,1,1,1,1
0.9935,113,564,354,254,252,4090.588867,2496.225586,10,8,56,44,110.274222,132.757422,0.103101,0.064189,0.038912,1,2,1,1
4e-06,119,168,0,254,0,168000000.0,0.0,2,0,84,0,0.004,0.0,0.0,0.0,0.0,1,22,1,1
0.307346,119,568,304,31,29,11088.48047,5934.679688,4,4,142,76,85.332,96.997,0.0,0.0,0.0,2,1,1,0
0.021328,113,37142,3276,31,29,13663916.0,1198424.625,52,40,714,82,0.411471,0.532564,0.00071,0.000554,0.000156,5,1,1,0
0.033915,114,3910,60592,31,29,908388.6875,14088634.0,66,70,59,866,0.516385,0.482565,0.000767,0.000607,0.00016,2,2,1,0
1.641987,113,564,354,254,252,2475.050049,1510.365234,10,8,56,44,179.431778,226.780859,0.157992,0.054513,0.103479,2,1,1,1
0.708469,114,4976,3080,31,29,54190.09375,33627.44141,28,30,178,103,26.226038,24.411725,0.000669,0.000524,0.000145,1,3,1,0
0.622558,114,2934,3740,31,29,36982.89844,47173.11328,52,54,56,69,12.44472,11.735792,0.000712,0.000556,0.000156,6,6,4,0
0.403193,113,4568,2976,31,29,87402.3125,56945.43359,28,28,163,106,14.921852,14.911777,0.000727,0.000572,0.000155,7,4,3,0
0.676337,113,4824,3080,31,29,55025.82422,35225.04297,28,30,172,103,25.038222,23.302449,0.000765,0.000563,0.000202,2,1,2,0
0.0009,119,130,162,31,29,577777.8125,720000.0,2,2,65,81,0.002,0.004,0.0,0.0,0.0,12,2,2,0
0.071033,113,4550,70820,31,29,505905.6875,7876339.0,78,80,58,885,0.918026,0.884443,0.001295,0.001151,0.000144,1,2,1,0
1.505346,114,7878,297548,31,29,41553.23828,1574835.375,132,245,60,1214,11.488694,6.167135,0.000718,0.000561,0.000157,5,5,1,0
0.719655,113,1540,1644,31,29,16052.13672,17263.82813,16,18,96,91,47.951268,42.302176,0.000649,0.000515,0.000134,4,5,3,0
0.723769,113,1540,1644,31,29,15960.89356,17165.69727,16,18,96,91,48.230267,42.543883,0.00063,0.000515,0.000115,8,7,5,0
0.001046,119,146,178,31,29,558317.375,680688.3125,2,2,73,89,0.001,0.007,0.0,0.0,0.0,1,3,1,0
0.001585,119,536,304,31,29,2029022.125,1150788.625,4,4,134,76,0.403333,0.206,0.0,0.0,0.0,6,4,4,0
2.182376,113,9956,399216,31,29,36283.39063,1458876.125,170,322,59,1240,12.91145,6.797225,0.000578,0.000464,0.000114,1,2,3,0
0.001038,120,146,178,31,29,562620.4375,685934.5,2,2,73,89,0.011,0.008,0.0,0.0,0.0,3,2,1,0
9e-06,119,264,0,60,0,117333328.0,0.0,2,0,132,0,0.009,0.0,0.0,0.0,0.0,19,19,24,0
0.001751,119,536,304,31,29,1836664.875,1041690.5,4,4,134,76,0.441667,0.231667,0.0,0.0,0.0,6,4,3,0
0.031808,113,3598,48232,31,29,890090.5625,11935362.0,60,62,60,778,0.532763,0.5191,0.000829,0.000652,0.000177,3,5,1,0
1.016904,113,1684,10168,31,29,12304.0127,75554.82031,14,18,120,565,78.196536,59.789824,0.000722,0.000474,0.000248,5,3,1,0
0.046663,113,2438,19420,31,29,407003.4063,3246255.0,38,40,64,486,1.252622,1.182077,0.000688,0.000559,0.000129,3,1,2,0
0.004648,119,568,320,31,29,733218.5625,413080.9063,4,4,142,80,1.195,1.052333,0.0,0.0,0.0,6,3,3,0
5e-06,119,168,0,254,0,134400000.0,0.0,2,0,84,0,0.005,0.0,0.0,0.0,0.0,2,1,1,1
0.001727,120,512,304,31,29,1778807.125,1056166.75,4,4,128,76,0.432333,0.227667,0.0,0.0,0.0,5,5,4,0
9e-06,69,200,0,254,0,88888888.0,0.0,2,0,100,0,0.009,0.0,0.0,0.0,0.0,4,4,15,1
1e-05,121,200,0,254,0,80000000.0,0.0,2,0,100,0,0.01,0.0,0.0,0.0,0.0,6,6,13,1
5e-06,119,264,0,60,0,211200000.0,0.0,2,0,132,0,0.005,0.0,0.0,0.0,0.0,19,19,36,0
0.026194,114,2438,19502,31,29,725051.5,5807436.5,38,40,64,488,0.698243,0.693459,0.000733,0.00053,0.000203,3,1,1,0
1.1e-05,120,168,0,254,0,61090908.0,0.0,2,0,84,0,0.011,0.0,0.0,0.0,0.0,1,1,1,1
0.017937,113,1540,1644,31,29,644031.875,692646.4375,16,18,96,91,1.175733,1.028294,0.000562,0.000451,0.000111,7,6,6,0
2.381066,113,564,354,254,252,1706.798462,1041.550293,10,8,56,44,257.375778,330.833719,0.114904,0.065225,0.049679,2,1,1,1
0.017918,113,2646,26060,31,29,1153253.75,11370912.0,42,44,63,592,0.429512,0.413738,0.000657,0.000534,0.000123,2,2,2,0
1.097029,113,1580,10168,31,29,10566.72168,70036.4375,12,18,132,565,99.697545,64.500531,0.000632,0.000517,0.000115,3,6,3,0
0.00134,119,130,162,31,29,388059.7188,483582.0938,2,2,65,81,0.005,0.002,0.0,0.0,0.0,2,1,2,0
0.001036,119,130,162,31,29,501930.5,625482.625,2,2,65,81,0.009,0.007,0.0,0.0,0.0,2,2,2,0
0.573476,113,902,268,254,252,11327.41309,3124.803711,10,6,90,45,60.804333,90.249602,0.211115,0.122209,0.088906,1,1,1,1
0.044034,113,5486,92746,31,29,986328.75,16678021.0,96,98,57,946,0.463468,0.448887,0.000621,0.000489,0.000132,2,1,1,0
0.000917,120,146,178,31,29,636859.3125,776444.9375,2,2,73,89,0.004,0.002,0.0,0.0,0.0,3,5,1,0
0.001079,120,146,178,31,29,541241.9375,659870.25,2,2,73,89,0.004,0.009,0.0,0.0,0.0,8,10,3,0
3e-06,130,180,0,254,0,239999984.0,0.0,2,0,90,0,0.003,0.0,0.0,0.0,0.0,10,10,10,1
0.038963,113,4238,61238,31,29,858250.125,12403767.0,72,74,59,828,0.541972,0.527027,0.000613,0.000486,0.000127,2,6,2,0
0.001007,119,130,162,31,29,516385.3125,643495.5625,2,2,65,81,0.009,0.017,0.0,0.0,0.0,6,4,1,0
0.001689,119,512,304,31,29,1818827.625,1079928.875,4,4,128,76,0.430667,0.204667,0.0,0.0,0.0,11,5,4,0
5e-06,119,168,0,254,0,134400000.0,0.0,2,0,84,0,0.005,0.0,0.0,0.0,0.0,1,1,1,1
0.00625,114,1036,2262,31,29,1216000.0,2654720.0,12,12,86,189,0.535818,0.520364,0.00069,0.000516,0.000174,5,1,1,0
3e-06,119,104,0,254,0,138666656.0,0.0,2,0,52,0,0.003,0.0,0.0,0.0,0.0,1,1,1,0
0.019073,113,2974,34222,31,29,1221831.875,14067215.0,48,50,62,684,0.397191,0.379612,0.00108,0.00047,0.00061,6,4,5,0
0.00496,120,568,320,31,29,687096.75,387096.7813,4,4,142,80,1.295333,1.101667,0.0,0.0,0.0,3,4,3,0
0.029921,113,2958,31784,31,29,774573.0,8328331.0,48,50,62,636,0.629936,0.598408,0.000738,0.000592,0.000146,3,2,1,0
0.0,6,46,0,0,0,0.0,0.0,1,0,46,0,60000.716,0.0,0.0,0.0,0.0,2,2,2,0
1.205697,113,19722,1087890,31,29,130507.0938,7208657.5,370,746,53,1458,3.266556,1.617625,0.000717,0.000562,0.000155,3,5,1,0
0.00293,114,320,1952,31,29,729010.25,4663481.5,6,8,53,244,0.521,0.346286,0.000676,0.000502,0.000174,8,6,4,0
0.002736,119,552,304,31,29,1210526.25,666666.625,4,4,138,76,0.794,0.183667,0.0,0.0,0.0,4,3,3,0
0.001051,119,146,178,31,29,555661.3125,677450.0625,2,2,73,89,0.008,0.008,0.0,0.0,0.0,3,1,1,0
7.361405,113,24224,1094788,31,29,26264.55273,1188374.25,430,858,56,1276,17.198763,8.58915,0.000625,0.0005,0.000125,4,2,6,0
0.025198,114,2854,31142,31,29,886419.5625,9681403.0,46,48,62,649,0.564523,0.525638,0.000623,0.00049,0.000133,3,4,2,0
0.0192,113,1540,1644,31,29,601666.625,647083.3125,16,18,96,91,1.258533,1.101823,0.000588,0.000465,0.000123,9,6,6,0
7e-06,120,264,0,60,0,150857136.0,0.0,2,0,132,0,0.007,0.0,0.0,0.0,0.0,6,6,6,0
6.027484,113,564,354,254,252,674.244873,411.448639,10,8,56,44,669.720444,847.626437,0.233901,0.092982,0.140919,1,2,1,1
0.379458,113,4584,3080,31,29,93206.625,62784.28516,28,30,164,103,14.040223,13.067655,0.00061,0.000494,0.000116,5,4,4,0
0.420211,113,3064,64718,31,29,57018.97656,1213447.625,44,66,70,981,9.764837,6.456154,0.000717,0.000557,0.00016,6,8,6,0
0.026888,113,3390,42312,31,29,990776.5625,12372211.0,56,58,61,730,0.483073,0.46114,0.000728,0.000591,0.000137,4,4,1,0
0.723269,113,564,354,254,252,5618.933105,3428.876465,10,8,56,44,79.230556,98.351141,0.094391,0.034795,0.059596,1,1,1,1
0.020001,114,2230,13500,31,29,865956.6875,5249737.5,34,36,66,375,0.596061,0.571441,0.000732,0.00057,0.000162,5,3,2,0
1.03102,113,564,354,254,252,3941.727539,2405.384766,10,8,56,44,114.547111,126.936711,0.280471,0.142454,0.138017,1,2,4,1
0.009013,113,2230,13968,31,29,1921668.75,12053700.0,34,36,66,388,0.259636,0.245853,0.000806,0.000643,0.000163,3,3,1,0
0.025862,114,3302,40832,31,29,1002552.0,12405227.0,54,56,61,729,0.481755,0.460873,0.000654,0.000508,0.000146,3,1,1,0
0.019765,113,12648,13306,31,29,5078876.5,5343182.0,126,126,100,106,0.160691,0.158933,0.000646,0.000533,0.000113,2,3,2,0
2e-06,120,168,0,254,0,336000000.0,0.0,2,0,84,0,0.002,0.0,0.0,0.0,0.0,1,2,1,1
0.179087,114,950,268,254,252,38193.72656,10006.30957,10,6,95,45,18.583556,34.573602,0.051986,0.006209,0.045777,1,1,1,1
0.252384,120,568,320,31,29,13503.23242,7607.455078,4,4,142,80,78.994,78.697,0.0,0.0,0.0,5,5,4,0
0.001131,119,146,178,31,29,516357.2188,629531.375,2,2,73,89,0.009,0.007,0.0,0.0,0.0,3,6,5,0
8e-06,119,264,0,60,0,132000000.0,0.0,2,0,132,0,0.008,0.0,0.0,0.0,0.0,10,10,10,0
0.337436,113,890,268,254,252,18990.26758,5310.636719,10,6,89,45,33.104778,60.070398,0.098921,0.037075,0.061846,1,1,1,1
2.03352,113,6070,11858,31,29,23631.92969,46185.92578,95,100,64,119,21.629501,20.535636,0.000613,0.000489,0.000124,7,1,1,0
6e-06,119,264,0,60,0,176000000.0,0.0,2,0,132,0,0.006,0.0,0.0,0.0,0.0,8,8,36,0
0.029781,113,37454,3380,31,29,9867768.0,886471.25,52,42,720,80,0.566706,0.715073,0.000572,0.00046,0.000112,5,2,6,0
1.202591,113,13142,548216,31,29,87045.39063,3638577.25,228,438,58,1252,5.296066,2.750863,0.000577,0.00046,0.000117,5,6,2,0
0.39237,114,4776,3080,31,29,93911.35938,60718.20313,28,30,171,103,14.520703,13.510862,0.000705,0.000551,0.000154,5,6,4,0
1.159889,113,1684,10168,31,29,10787.23926,66240.82031,14,18,120,565,89.196233,68.201412,0.000577,0.00046,0.000117,4,2,1,0
0.00503,113,3992,2456,31,29,5997614.0,3689860.75,18,18,222,136,0.276824,0.265412,0.000667,0.000511,0.000156,4,6,3,0
1.122989,113,1684,10168,31,29,11141.69336,68417.40625,14,18,120,565,86.356462,66.027353,0.000655,0.000517,0.000138,2,5,2,0
0.118764,113,37518,3380,31,29,2478663.5,222289.5938,52,42,722,80,2.322039,2.884781,0.000614,0.000484,0.00013,6,4,3,0
0.504379,120,568,312,31,29,6756.824219,3711.494873,4,4,142,78,140.651,128.337,0.0,0.0,0.0,7,2,2,0
0.001093,119,146,178,31,29,534309.1875,651418.0625,2,2,73,89,0.011,0.009,0.0,0.0,0.0,1,1,1,0
0.046861,113,2662,23320,31,29,443695.1875,3886387.25,42,42,63,555,1.16345,1.129293,0.000704,0.000557,0.000147,2,2,1,0
0.005087,119,568,320,31,29,669943.0,377432.6875,4,4,142,80,1.330333,1.203667,0.0,0.0,0.0,3,5,3,0
1.141104,113,2024,4312,31,29,13600.86426,28975.44922,24,24,84,180,49.562696,49.585086,0.000791,0.000637,0.000154,1,1,1,0
0.145977,113,37390,3276,31,29,2009686.375,175096.0781,52,40,719,82,2.854431,3.729769,0.000652,0.000511,0.000141,4,1,1,0
0.10029,113,1920,4312,31,29,146215.9688,329683.9063,22,24,87,180,4.759476,4.337522,0.000648,0.000526,0.000122,1,3,1,0
0.00586,114,1920,4312,31,29,2502389.0,5642321.0,22,24,87,180,0.262905,0.229522,0.000721,0.00057,0.000151,1,2,1,0
0.001652,119,520,304,31,29,1888619.875,1104116.25,4,4,130,76,0.422667,0.204333,0.0,0.0,0.0,5,3,4,0
0.005405,113,1036,2262,31,29,1406105.5,3069750.25,12,12,86,189,0.452909,0.430182,0.000814,0.000661,0.000153,2,2,1,0
0.180446,114,320,1858,31,29,11837.33691,72088.04688,6,8,53,232,36.022,25.706572,0.000623,0.000496,0.000127,5,3,3,0
0.42066,113,4928,3080,31,29,90372.27344,56634.8125,28,30,176,103,15.567259,14.486482,0.000685,0.000547,0.000138,6,3,3,0
0.001048,119,130,162,31,29,496183.2188,618320.625,2,2,65,81,0.009,0.008,0.0,0.0,0.0,5,6,1,0
1.396197,114,1684,10168,31,29,8961.486328,55029.48438,14,18,120,565,107.371462,82.094824,0.000741,0.000584,0.000157,11,4,3,0
0.637442,113,2158,2568,31,29,25966.28516,30998.89844,24,26,90,99,27.696347,25.477439,0.000626,0.000497,0.000129,1,2,2,0
0.052603,113,8928,320,31,29,1260916.75,40606.05078,14,6,638,53,4.046384,10.403,0.000587,0.000467,0.00012,7,6,4,0
6e-06,119,264,0,60,0,176000000.0,0.0,2,0,132,0,0.006,0.0,0.0,0.0,0.0,18,18,26,0
0.018604,113,1540,1644,31,29,620941.75,667813.375,16,18,96,91,1.2188,1.066941,0.000582,0.000459,0.000123,8,17,7,0
9.041169,113,2934,3742,31,29,2546.573242,3250.022217,52,54,56,69,177.271214,170.577078,0.000703,0.000581,0.000122,7,3,2,0
0.033362,113,2750,25564,31,29,644565.625,5990767.5,44,44,63,581,0.787119,0.763233,0.000672,0.00054,0.000132,5,1,1,0
0.013042,114,1048,824,31,29,562490.4375,455144.9063,8,10,131,82,1.503857,1.220222,0.003915,0.002056,0.001859,2,1,1,0
1.819539,113,564,354,254,252,2233.532959,1362.982666,10,8,56,44,190.233,249.843,0.142923,0.070637,0.072286,1,1,19,1
1.094664,113,2934,3742,31,29,21032.9375,26842.94141,52,54,56,69,21.457412,20.64398,0.000668,0.00053,0.000138,2,4,4,0
0.001061,120,130,162,31,29,490103.6563,610744.5625,2,2,65,81,0.01,0.008,0.0,0.0,0.0,2,1,1,0
5e-06,119,168,0,254,0,134400000.0,0.0,2,0,84,0,0.005,0.0,0.0,0.0,0.0,1,1,1,1
0.11923,113,4014,58994,31,29,265369.4375,3901836.75,68,70,59,843,1.77491,1.720058,0.00066,0.000539,0.000121,3,2,2,0
7e-06,119,264,0,60,0,150857136.0,0.0,2,0,132,0,0.007,0.0,0.0,0.0,0.0,16,16,34,0
9e-06,116,200,0,254,0,88888888.0,0.0,2,0,100,0,0.009,0.0,0.0,0.0,0.0,3,1,6,1
1.184111,113,564,354,254,252,3432.110596,2094.398193,10,8,56,44,129.672,163.271719,0.068514,0.041201,0.027313,2,1,1,1
0.001746,120,528,304,31,29,1814433.0,1044673.5,4,4,132,76,0.441,0.232333,0.0,0.0,0.0,5,5,3,0
1.006667,113,1684,10168,31,29,12429.13477,76323.14844,14,18,120,565,77.409154,59.185529,0.000643,0.000508,0.000135,1,3,1,0
3e-06,39,200,0,254,0,266666656.0,0.0,2,0,100,0,0.003,0.0,0.0,0.0,0.0,1,1,4,1
0.004991,120,568,304,31,29,682829.0625,365457.8125,4,4,142,76,1.319,1.172333,0.0,0.0,0.0,6,5,4,0
0.032206,113,2542,21834,31,29,615785.875,5294666.0,40,42,64,520,0.817923,0.771829,0.000667,0.000552,0.000115,5,4,2,0
0.116346,114,1958,2308,31,29,128513.2266,152098.0469,22,24,89,96,5.523905,5.033783,0.000688,0.000564,0.000124,2,5,1,0
0.662977,113,564,354,254,252,6129.92627,3740.703125,10,8,56,44,72.742111,93.33143,0.05553,0.009649,0.045881,1,1,1,1
0.486021,114,37222,3172,31,29,600912.3125,50845.53906,52,38,716,83,9.52302,13.121892,0.000645,0.000506,0.000139,2,2,2,0
0.267074,113,8928,320,31,29,248350.6563,7997.783691,14,6,638,53,20.544153,53.290199,0.0045,0.000495,0.004005,7,3,4,0
0.047933,113,3494,43918,31,29,573133.3125,7203555.0,58,58,60,757,0.835105,0.831737,0.000629,0.000516,0.000113,2,4,1,0
0.405207,113,5080,3080,31,29,96720.92969,58794.64063,28,30,181,103,14.996333,13.953725,0.000667,0.000546,0.000121,3,1,4,0
0.034273,114,3702,47288,31,29,850348.6875,10860094.0,62,62,60,763,0.565783,0.552639,0.000695,0.000558,0.000137,2,1,1,0
0.257101,113,37492,3380,31,29,1144172.875,102683.3828,52,42,721,80,5.033157,6.25739,0.00068,0.000542,0.000138,2,6,1,0
0.74062,113,1564,556,254,252,15846.18262,5411.682129,16,10,98,56,49.374667,73.075781,0.116547,0.082453,0.034094,3,1,5,0
0.001034,119,130,162,31,29,502901.375,626692.5,2,2,65,81,0.008,0.009,0.0,0.0,0.0,4,5,2,0
0.005107,114,1064,2260,31,29,1528881.875,3245741.25,12,12,89,188,0.432182,0.409636,0.000749,0.00059,0.000159,1,6,1,0
8e-06,119,168,0,254,0,84000000.0,0.0,2,0,84,0,0.008,0.0,0.0,0.0,0.0,2,2,1,1
0.286092,114,3728,5474,31,29,101002.4688,146694.0625,32,24,117,228,9.228774,12.405695,0.000691,0.000594,9.7e-05,5,2,1,0
0.046443,113,320,1900,31,29,45991.85938,286458.6563,6,8,53,238,9.2226,6.559,0.000661,0.000526,0.000135,4,2,3,0
5e-06,119,168,0,254,0,134400000.0,0.0,2,0,84,0,0.005,0.0,0.0,0.0,0.0,18,1,1,1
0.371954,114,4776,3080,31,29,99066.01563,64050.93359,28,30,171,103,13.765444,12.806931,0.000716,0.000549,0.000167,4,2,1,0
0.001057,119,132,164,31,29,499526.9688,620624.375,2,2,66,82,0.011,0.009,0.0,0.0,0.0,6,3,1,0
0.001077,120,146,178,31,29,542246.9375,661095.625,2,2,73,89,0.01,0.009,0.0,0.0,0.0,1,1,1,0
1.067873,113,564,354,254,252,3805.696045,2322.373535,10,8,56,44,118.551,140.784859,0.172202,0.082372,0.08983,1,1,1,1
0.004707,113,4160,2456,31,29,6677713.5,3943063.25,18,18,231,136,0.258235,0.245647,0.000661,0.000527,0.000134,4,6,3,0
4e-06,119,168,0,254,0,168000000.0,0.0,2,0,84,0,0.004,0.0,0.0,0.0,0.0,3,1,1,1
0.007373,113,2054,2582,31,29,2127763.5,2694154.25,22,26,93,99,0.332476,0.27024,0.000764,0.000607,0.000157,2,7,1,0
0.001101,119,130,162,31,29,472297.9063,588555.875,2,2,65,81,0.009,0.007,0.0,0.0,0.0,8,5,2,0
25.004278,113,3806,51808,31,29,1198.834839,16324.88672,64,66,59,785,396.888044,390.68155,0.000776,0.00064,0.000136,3,1,5,0
3e-06,119,264,0,60,0,352000000.0,0.0,2,0,132,0,0.003,0.0,0.0,0.0,0.0,10,10,39,0
4e-06,119,264,0,60,0,264000000.0,0.0,2,0,132,0,0.004,0.0,0.0,0.0,0.0,19,19,19,0
1.005758,113,1580,10168,31,29,11525.63477,76392.13281,12,18,132,565,91.401452,59.130062,0.000666,0.000544,0.000122,2,2,2,0
0.192201,119,528,304,31,29,16482.74414,9490.064453,4,4,132,76,50.335332,59.704668,0.0,0.0,0.0,8,6,4,0
0.676405,113,564,354,254,252,6008.234375,3666.442383,10,8,56,44,75.156111,91.88757,0.063747,0.013568,0.050179,21,1,1,1
1e-05,119,168,0,254,0,67200000.0,0.0,2,0,84,0,0.01,0.0,0.0,0.0,0.0,4,1,1,1
0.625306,114,564,354,254,252,6499.217773,3966.058105,10,8,56,44,68.909667,88.305711,0.05231,0.007156,0.045154,1,1,1,1
3e-06,87,200,0,254,0,266666656.0,0.0,2,0,100,0,0.003,0.0,0.0,0.0,0.0,3,2,5,1
1.004906,114,1580,10168,31,29,11535.40625,76456.89844,12,18,132,565,91.322182,59.078296,0.000709,0.000571,0.000138,11,9,9,0
30.560617,6,56,92,0,0,7.329695,12.041641,2,2,28,46,30559.632,30559.62,0.0,0.0,0.0,2,2,2,0
0.00115,120,146,178,31,29,507826.0625,619130.4375,2,2,73,89,0.002,0.009,0.0,0.0,0.0,4,2,1,0
0.01999,114,2230,15258,31,29,866433.1875,5936968.0,34,36,66,424,0.595939,0.556029,0.000676,0.000525,0.000151,2,2,2,0
0.00434,114,1064,2260,31,29,1799078.375,3819354.75,12,12,89,188,0.359727,0.338455,0.000765,0.000611,0.000154,2,3,1,0
2e-05,120,168,0,254,0,33600000.0,0.0,2,0,84,0,0.02,0.0,0.0,0.0,0.0,2,1,1,1
0.515877,114,37184,3380,31,29,565545.625,51174.98828,52,42,715,80,10.107981,12.568634,0.000714,0.000556,0.000158,3,2,1,0
0.022909,113,2750,27730,31,29,938670.375,9473307.0,44,46,63,603,0.538048,0.483,0.001314,0.001165,0.000149,2,3,1,0
1.782034,114,4376,3080,31,29,18944.64453,13368.99219,28,30,156,103,65.988997,61.430723,0.000661,0.000536,0.000125,5,5,1,0
0.049029,114,3390,41676,31,29,543351.875,6683065.0,56,58,61,719,0.885727,0.851386,0.000618,0.000497,0.000121,2,4,1,0
2.7e-05,120,168,0,254,0,24888888.0,0.0,2,0,84,0,0.027,0.0,0.0,0.0,0.0,2,1,1,1
0.001016,120,130,162,31,29,511811.0,637795.25,2,2,65,81,0.008,0.008,0.0,0.0,0.0,4,3,1,0
0.159874,113,4862,79882,31,29,240439.3281,3950811.0,84,86,58,929,1.922458,1.873847,0.000737,0.000594,0.000143,3,2,1,0
6e-06,77,180,0,254,0,119999992.0,0.0,2,0,90,0,0.006,0.0,0.0,0.0,0.0,10,10,10,1
0.005846,114,2062,2424,31,29,2705439.75,3189873.5,24,26,86,93,0.239087,0.20868,0.000777,0.000619,0.000158,1,6,1,0
3e-06,119,264,0,60,0,352000000.0,0.0,2,0,132,0,0.003,0.0,0.0,0.0,0.0,19,19,19,0
1.130371,113,564,354,254,252,3595.279785,2193.969971,10,8,56,44,121.482444,152.365281,0.149687,0.063812,0.085875,2,1,2,1
0.001887,120,528,304,31,29,1678855.25,966613.625,4,4,132,76,0.484667,0.233333,0.0,0.0,0.0,2,5,2,0
1.129024,113,534,354,254,252,3408.253418,2196.587402,10,8,53,44,125.447111,153.466578,0.087688,0.054,0.033688,2,1,2,0
0.046345,113,320,1924,31,29,46089.11328,290689.4063,6,8,53,241,9.2062,6.550714,0.000606,0.000485,0.000121,2,3,7,0
0.001062,120,146,178,31,29,549905.8125,670433.125,2,2,73,89,0.004,0.01,0.0,0.0,0.0,7,13,3,0
6e-06,119,264,0,60,0,176000000.0,0.0,2,0,132,0,0.006,0.0,0.0,0.0,0.0,21,21,46,0
0.091958,113,3390,44906,31,29,289697.4688,3839318.0,56,58,61,774,1.665982,1.603719,0.000675,0.000543,0.000132,6,3,2,0
0.064967,113,4862,82930,31,29,591685.0,10093247.0,84,86,58,964,0.779096,0.757471,0.000721,0.000579,0.000142,6,3,2,0
1.009299,113,1684,10168,31,29,12396.72266,76124.11719,14,18,120,565,77.611695,59.338176,0.000684,0.000544,0.00014,4,4,1,0
0.791682,114,2934,3742,31,29,29082.38477,37115.91406,52,54,56,69,15.82728,14.927434,0.000661,0.000524,0.000137,5,8,4,0
1e-06,119,264,0,60,0,1056000000.0,0.0,2,0,132,0,0.001,0.0,0.0,0.0,0.0,34,34,34,0
0.221893,114,1540,1644,31,29,52061.12891,55990.95313,16,18,96,91,14.7694,12.989235,0.00124,0.001065,0.000175,8,10,5,0
0.415391,114,320,1936,31,29,5142.143066,32624.68359,6,8,53,242,83.0154,59.267,0.000661,0.000517,0.000144,3,2,2,0
0.221829,113,8928,320,31,29,299005.0938,9629.039062,14,6,638,53,17.06377,44.244398,0.000596,0.00048,0.000116,4,4,5,0
0.001033,119,146,178,31,29,565343.6875,689254.625,2,2,73,89,0.008,0.009,0.0,0.0,0.0,10,4,1,0
0.014908,114,2766,26586,31,29,1451033.0,13957070.0,44,46,63,578,0.339023,0.319711,0.000647,0.000518,0.000129,2,1,1,0
0.004234,113,1036,2262,31,29,1794992.875,3918752.75,12,12,86,189,0.352273,0.333636,0.000705,0.000561,0.000144,6,1,1,0
0.001672,119,536,304,31,29,1923444.875,1090909.125,4,4,134,76,0.432,0.213667,0.0,0.0,0.0,3,5,4,0
